g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	TeamMates
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 236
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.7080241502352056
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.708837501811153
		Individual Median F1: 0.643871925360475
	Average F1 score:	0.6799215149534293
	Best Individual F1 score:	0.708837501811153
	F1:	0.708837501811153
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 237
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7160439540513341
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7040877749257637
		Individual Median F1: 0.7188007799805005
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7172229989909549
		Individual Median F1: 0.7124805696234268
	Average F1 score:	0.7071696134961442
	Best Individual F1 score:	0.7188007799805005
	F1:	0.7188007799805005
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 238
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7310085760200926
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7310085760200926
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7291278268622842
		Individual Median F1: 0.7310085760200926
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7310085760200926
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
		Individual Median F1: 0.7303405399350287
	Average F1 score:	0.6761424264969582
	Best Individual F1 score:	0.7310085760200926
	F1:	0.7310085760200926
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 239
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7108238308062877
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
		Individual Median F1: 0.7096227481011863
	Average F1 score:	0.6581176652430247
	Best Individual F1 score:	0.7108238308062877
	F1:	0.7108238308062877
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 240
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7414899918122746
		Individual Median F1: 0.7394396781616202
		Individual Median F1: 0.7394396781616202
	Average F1 score:	0.7315094044395537
	Best Individual F1 score:	0.7414899918122746
	F1:	0.7414899918122746
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 241
		Individual Median F1: 0.6756535538294496
		Individual Median F1: 0.7222753898031755
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7234501000187534
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7234501000187534
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7234501000187534
		Individual Median F1: 0.7234501000187534
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7234501000187534
		Individual Median F1: 0.7211724225014206
		Individual Median F1: 0.7234501000187534
	Average F1 score:	0.6822537040534944
	Best Individual F1 score:	0.7234501000187534
	F1:	0.7234501000187534
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 242
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7404769825757891
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
		Individual Median F1: 0.7318137500329389
	Average F1 score:	0.6922397306166481
	Best Individual F1 score:	0.7404769825757891
	F1:	0.7404769825757891
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.7351645386847203
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 243
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7381946675232894
		Individual Median F1: 0.7381946675232894
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
		Individual Median F1: 0.7359767891682785
	Average F1 score:	0.7082207436083813
	Best Individual F1 score:	0.7381946675232894
	F1:	0.7381946675232894
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.7351645386847203
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 244
		Individual Median F1: 0.721210936368639
		Individual Median F1: 0.7221499219156688
		Individual Median F1: 0.7221499219156688
		Individual Median F1: 0.7237199875947524
		Individual Median F1: 0.7079137079137079
		Individual Median F1: 0.7237199875947524
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7237199875947524
		Individual Median F1: 0.7100803425998792
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.6942215467853867
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7221499219156688
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7221499219156688
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.714860550350384
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7237199875947524
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
		Individual Median F1: 0.7132749970406927
	Average F1 score:	0.6449677740796282
	Best Individual F1 score:	0.7237199875947524
	F1:	0.7237199875947524
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.7351645386847203
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 245
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7110749511284876
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7099002409129097
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7159554413969486
		Individual Median F1: 0.7029940346200024
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7110749511284875
		Individual Median F1: 0.7120569381598794
		Individual Median F1: 0.7125871303837404
	Average F1 score:	0.6771665432013766
	Best Individual F1 score:	0.7120569381598794
	F1:	0.7120569381598794
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.7351645386847203
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 246
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7104608612988501
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7104608612988501
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7104608612988501
		Individual Median F1: 0.7104608612988501
		Individual Median F1: 0.7104608612988501
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7116619440039513
		Individual Median F1: 0.7128585700014272
		Individual Median F1: 0.7104608612988501
		Individual Median F1: 0.7225925925925927
	Average F1 score:	0.6585878186378679
	Best Individual F1 score:	0.7225925925925927
	F1:	0.7225925925925927
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.5892902993229854
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 247
		Individual Median F1: 0.748851330508337
		Individual Median F1: 0.7307861220904699
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7307861220904699
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.748851330508337
		Individual Median F1: 0.748851330508337
		Individual Median F1: 0.7488513305083371
		Individual Median F1: 0.748851330508337
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
		Individual Median F1: 0.7265993265993267
	Average F1 score:	0.7263149275851376
	Best Individual F1 score:	0.748851330508337
	F1:	0.748851330508337
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.5892902993229854
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 248
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.722234754492819
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7435488845481648
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7435488845481648
		Individual Median F1: 0.7435488845481648
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7447022755842889
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7218066112075329
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7458514724711909
		Individual Median F1: 0.7458514724711909
	Average F1 score:	0.726188419840586
	Best Individual F1 score:	0.7458514724711909
	F1:	0.7458514724711909
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.5892902993229854
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 249
		Individual Median F1: 0.7681453482152409
		Individual Median F1: 0.7213114754098361
		Individual Median F1: 0.776820641872545
		Individual Median F1: 0.7537567009089071
		Individual Median F1: 0.7537567009089071
		Individual Median F1: 0.7537567009089071
		Individual Median F1: 0.7537567009089071
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7537567009089071
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7710164118614822
		Individual Median F1: 0.7710164118614822
		Individual Median F1: 0.7537567009089071
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7586624869383489
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7586624869383489
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
		Individual Median F1: 0.7601946095888926
	Average F1 score:	0.6950546640938837
	Best Individual F1 score:	0.7681453482152409
	F1:	0.7681453482152409
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 250
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7501973943939992
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7483417483417483
		Individual Median F1: 0.7524430364323138
		Individual Median F1: 0.7422837380832148
		Individual Median F1: 0.7506977254295306
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7509713882020488
		Individual Median F1: 0.7385427577827126
		Individual Median F1: 0.7415191373203922
	Average F1 score:	0.6757879069778577
	Best Individual F1 score:	0.7506977254295306
	F1:	0.7506977254295306
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 251
		Individual Median F1: 0.7721212411300842
		Individual Median F1: 0.7721212411300842
		Individual Median F1: 0.7721212411300841
		Individual Median F1: 0.7721212411300842
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7436313347771919
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7721212411300841
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7703675496495498
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
		Individual Median F1: 0.7527600327600328
	Average F1 score:	0.6144310032921799
	Best Individual F1 score:	0.7721212411300842
	F1:	0.7721212411300842
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.0010853517863670167
	Argument:	0.0
	Returns:	0.48039268057132817
	LocalVar:	0.0
	MethodCall:	0.0
	ConstructorCall:	0.40439453550918997
	OwnFieldUse:	0.0
	FieldUse:	0.0
	Throws:	0.09634487096823711
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06211556407947666
Evaluating generation: 252
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7584471752645915
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7769848629141396
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7730145186449265
		Individual Median F1: 0.7730145186449265
